Entity,Code,Date,Confirmed COVID-19 deaths per million people (deaths per million),Year,GDP per capita (international-$)
Hong Kong,HKG,"Apr 1, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 2, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 3, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 4, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 5, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 6, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 7, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 8, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 9, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 10, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 11, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 12, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 13, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 14, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 15, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 16, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 17, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 18, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 19, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 20, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 21, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 22, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 23, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 24, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 25, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 26, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 27, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 28, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 29, 2020",,2017,56054.9198320303
Hong Kong,HKG,"Apr 30, 2020",,2017,56054.9198320303
Hong Kong,HKG,"May 1, 2020",,2017,56054.9198320303
Hong Kong,HKG,"May 2, 2020",,2017,56054.9198320303
Hong Kong,HKG,"May 3, 2020",,2017,56054.9198320303
Hong Kong,HKG,"May 4, 2020",,2017,56054.9198320303
Hong Kong,HKG,"May 5, 2020",,2017,56054.9198320303
Hong Kong,HKG,"May 6, 2020",,2017,56054.9198320303
Hong Kong,HKG,"May 7, 2020",,2017,56054.9198320303
Hungary,HUN,"Dec 31, 2019",,2017,26777.5607913953
Hungary,HUN,"Jan 1, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 2, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 3, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 4, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 5, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 6, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 7, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 8, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 9, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 10, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 11, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 12, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 13, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 14, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 15, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 16, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 17, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 18, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 19, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 20, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 21, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 22, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 23, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 24, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 25, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 26, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 27, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 28, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 29, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 30, 2020",,2017,26777.5607913953
Hungary,HUN,"Jan 31, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 1, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 2, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 3, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 4, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 5, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 6, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 7, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 8, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 9, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 10, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 11, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 12, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 13, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 14, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 15, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 16, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 17, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 18, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 19, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 20, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 21, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 22, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 23, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 24, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 25, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 26, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 27, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 28, 2020",,2017,26777.5607913953
Hungary,HUN,"Feb 29, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 1, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 2, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 3, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 4, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 5, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 6, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 7, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 8, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 9, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 10, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 11, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 12, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 13, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 14, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 15, 2020",,2017,26777.5607913953
Hungary,HUN,"Mar 16, 2020",0.104,2017,26777.5607913953
Hungary,HUN,"Mar 17, 2020",0.104,2017,26777.5607913953
Hungary,HUN,"Mar 18, 2020",0.104,2017,26777.5607913953
Hungary,HUN,"Mar 19, 2020",0.104,2017,26777.5607913953
Hungary,HUN,"Mar 20, 2020",0.104,2017,26777.5607913953
Hungary,HUN,"Mar 21, 2020",0.414,2017,26777.5607913953
Hungary,HUN,"Mar 22, 2020",0.414,2017,26777.5607913953
Hungary,HUN,"Mar 23, 2020",0.725,2017,26777.5607913953
Hungary,HUN,"Mar 24, 2020",0.828,2017,26777.5607913953
Hungary,HUN,"Mar 25, 2020",1.035,2017,26777.5607913953
Hungary,HUN,"Mar 26, 2020",1.035,2017,26777.5607913953
Hungary,HUN,"Mar 27, 2020",1.035,2017,26777.5607913953
Hungary,HUN,"Mar 28, 2020",1.139,2017,26777.5607913953
Hungary,HUN,"Mar 29, 2020",1.346,2017,26777.5607913953
Hungary,HUN,"Mar 30, 2020",1.553,2017,26777.5607913953
Hungary,HUN,"Mar 31, 2020",1.656,2017,26777.5607913953
Hungary,HUN,"Apr 1, 2020",2.07,2017,26777.5607913953
Hungary,HUN,"Apr 2, 2020",2.174,2017,26777.5607913953
Hungary,HUN,"Apr 3, 2020",2.691,2017,26777.5607913953
Hungary,HUN,"Apr 4, 2020",3.313,2017,26777.5607913953
Hungary,HUN,"Apr 5, 2020",3.52,2017,26777.5607913953
Hungary,HUN,"Apr 6, 2020",3.934,2017,26777.5607913953
Hungary,HUN,"Apr 7, 2020",4.865,2017,26777.5607913953
Hungary,HUN,"Apr 8, 2020",6.004,2017,26777.5607913953
Hungary,HUN,"Apr 9, 2020",6.832,2017,26777.5607913953
Hungary,HUN,"Apr 10, 2020",7.971,2017,26777.5607913953
Hungary,HUN,"Apr 11, 2020",8.799,2017,26777.5607913953
Hungary,HUN,"Apr 12, 2020",10.248,2017,26777.5607913953
Hungary,HUN,"Apr 13, 2020",11.283,2017,26777.5607913953
Hungary,HUN,"Apr 14, 2020",12.629,2017,26777.5607913953
Hungary,HUN,"Apr 15, 2020",13.871,2017,26777.5607913953
Hungary,HUN,"Apr 16, 2020",14.699,2017,26777.5607913953
Hungary,HUN,"Apr 17, 2020",16.148,2017,26777.5607913953
Hungary,HUN,"Apr 18, 2020",17.805,2017,26777.5607913953
Hungary,HUN,"Apr 19, 2020",19.565,2017,26777.5607913953
Hungary,HUN,"Apr 20, 2020",20.6,2017,26777.5607913953
Hungary,HUN,"Apr 21, 2020",22.049,2017,26777.5607913953
Hungary,HUN,"Apr 22, 2020",23.291,2017,26777.5607913953
Hungary,HUN,"Apr 23, 2020",23.291,2017,26777.5607913953
Hungary,HUN,"Apr 24, 2020",25.879,2017,26777.5607913953
Hungary,HUN,"Apr 25, 2020",27.121,2017,26777.5607913953
Hungary,HUN,"Apr 26, 2020",28.156,2017,26777.5607913953
Hungary,HUN,"Apr 27, 2020",28.984,2017,26777.5607913953
Hungary,HUN,"Apr 28, 2020",30.123,2017,26777.5607913953
Hungary,HUN,"Apr 29, 2020",31.055,2017,26777.5607913953
Hungary,HUN,"Apr 30, 2020",32.297,2017,26777.5607913953
Hungary,HUN,"May 1, 2020",33.436,2017,26777.5607913953
Hungary,HUN,"May 2, 2020",34.678,2017,26777.5607913953
Hungary,HUN,"May 3, 2020",35.195,2017,26777.5607913953
Hungary,HUN,"May 4, 2020",36.334,2017,26777.5607913953
Hungary,HUN,"May 5, 2020",37.576,2017,26777.5607913953
Hungary,HUN,"May 6, 2020",38.611,2017,26777.5607913953
Hungary,HUN,"May 7, 2020",39.647,2017,26777.5607913953
IBRD only,,"Dec 31, 2019",,2017,12592.0520597333
IBRD only,,"Jan 1, 2020",,2017,12592.0520597333
IBRD only,,"Jan 2, 2020",,2017,12592.0520597333
IBRD only,,"Jan 3, 2020",,2017,12592.0520597333
IBRD only,,"Jan 4, 2020",,2017,12592.0520597333
IBRD only,,"Jan 5, 2020",,2017,12592.0520597333
IBRD only,,"Jan 6, 2020",,2017,12592.0520597333
IBRD only,,"Jan 7, 2020",,2017,12592.0520597333
IBRD only,,"Jan 8, 2020",,2017,12592.0520597333
IBRD only,,"Jan 9, 2020",,2017,12592.0520597333
IBRD only,,"Jan 10, 2020",,2017,12592.0520597333
IBRD only,,"Jan 11, 2020",,2017,12592.0520597333
IBRD only,,"Jan 12, 2020",,2017,12592.0520597333
IBRD only,,"Jan 13, 2020",,2017,12592.0520597333
IBRD only,,"Jan 14, 2020",,2017,12592.0520597333
IBRD only,,"Jan 15, 2020",,2017,12592.0520597333
IBRD only,,"Jan 16, 2020",,2017,12592.0520597333
IBRD only,,"Jan 17, 2020",,2017,12592.0520597333
IBRD only,,"Jan 18, 2020",,2017,12592.0520597333
IBRD only,,"Jan 19, 2020",,2017,12592.0520597333
IBRD only,,"Jan 20, 2020",,2017,12592.0520597333
IBRD only,,"Jan 21, 2020",,2017,12592.0520597333
IBRD only,,"Jan 22, 2020",,2017,12592.0520597333
IBRD only,,"Jan 23, 2020",,2017,12592.0520597333
IBRD only,,"Jan 24, 2020",,2017,12592.0520597333
IBRD only,,"Jan 25, 2020",,2017,12592.0520597333
IBRD only,,"Jan 26, 2020",,2017,12592.0520597333
IBRD only,,"Jan 27, 2020",,2017,12592.0520597333
IBRD only,,"Jan 28, 2020",,2017,12592.0520597333
IBRD only,,"Jan 29, 2020",,2017,12592.0520597333
IBRD only,,"Jan 30, 2020",,2017,12592.0520597333
IBRD only,,"Jan 31, 2020",,2017,12592.0520597333
IBRD only,,"Feb 1, 2020",,2017,12592.0520597333
IBRD only,,"Feb 2, 2020",,2017,12592.0520597333
IBRD only,,"Feb 3, 2020",,2017,12592.0520597333
IBRD only,,"Feb 4, 2020",,2017,12592.0520597333
IBRD only,,"Feb 5, 2020",,2017,12592.0520597333
IBRD only,,"Feb 6, 2020",,2017,12592.0520597333
IBRD only,,"Feb 7, 2020",,2017,12592.0520597333
IBRD only,,"Feb 8, 2020",,2017,12592.0520597333
IBRD only,,"Feb 9, 2020",,2017,12592.0520597333
IBRD only,,"Feb 10, 2020",,2017,12592.0520597333
IBRD only,,"Feb 11, 2020",,2017,12592.0520597333
IBRD only,,"Feb 12, 2020",,2017,12592.0520597333
IBRD only,,"Feb 13, 2020",,2017,12592.0520597333
IBRD only,,"Feb 14, 2020",,2017,12592.0520597333
IBRD only,,"Feb 15, 2020",,2017,12592.0520597333
IBRD only,,"Feb 16, 2020",,2017,12592.0520597333
IBRD only,,"Feb 17, 2020",,2017,12592.0520597333
IBRD only,,"Feb 18, 2020",,2017,12592.0520597333
IBRD only,,"Feb 19, 2020",,2017,12592.0520597333
IBRD only,,"Feb 20, 2020",,2017,12592.0520597333
IBRD only,,"Feb 21, 2020",,2017,12592.0520597333
IBRD only,,"Feb 22, 2020",,2017,12592.0520597333
IBRD only,,"Feb 23, 2020",,2017,12592.0520597333
IBRD only,,"Feb 24, 2020",,2017,12592.0520597333
IBRD only,,"Feb 25, 2020",,2017,12592.0520597333
IBRD only,,"Feb 26, 2020",,2017,12592.0520597333
IBRD only,,"Feb 27, 2020",,2017,12592.0520597333
IBRD only,,"Feb 28, 2020",,2017,12592.0520597333
IBRD only,,"Feb 29, 2020",,2017,12592.0520597333
IBRD only,,"Mar 1, 2020",,2017,12592.0520597333
IBRD only,,"Mar 2, 2020",,2017,12592.0520597333
IBRD only,,"Mar 3, 2020",,2017,12592.0520597333
IBRD only,,"Mar 4, 2020",,2017,12592.0520597333
IBRD only,,"Mar 5, 2020",,2017,12592.0520597333
IBRD only,,"Mar 6, 2020",,2017,12592.0520597333
IBRD only,,"Mar 7, 2020",,2017,12592.0520597333
IBRD only,,"Mar 8, 2020",,2017,12592.0520597333
IBRD only,,"Mar 9, 2020",,2017,12592.0520597333
IBRD only,,"Mar 10, 2020",,2017,12592.0520597333
IBRD only,,"Mar 11, 2020",,2017,12592.0520597333
IBRD only,,"Mar 12, 2020",,2017,12592.0520597333
IBRD only,,"Mar 13, 2020",,2017,12592.0520597333
IBRD only,,"Mar 14, 2020",,2017,12592.0520597333
IBRD only,,"Mar 15, 2020",,2017,12592.0520597333
IBRD only,,"Mar 16, 2020",,2017,12592.0520597333
IBRD only,,"Mar 17, 2020",,2017,12592.0520597333
IBRD only,,"Mar 18, 2020",,2017,12592.0520597333
IBRD only,,"Mar 19, 2020",,2017,12592.0520597333
IBRD only,,"Mar 20, 2020",,2017,12592.0520597333
IBRD only,,"Mar 21, 2020",,2017,12592.0520597333
IBRD only,,"Mar 22, 2020",,2017,12592.0520597333
IBRD only,,"Mar 23, 2020",,2017,12592.0520597333
IBRD only,,"Mar 24, 2020",,2017,12592.0520597333
IBRD only,,"Mar 25, 2020",,2017,12592.0520597333
IBRD only,,"Mar 26, 2020",,2017,12592.0520597333
IBRD only,,"Mar 27, 2020",,2017,12592.0520597333
IBRD only,,"Mar 28, 2020",,2017,12592.0520597333
IBRD only,,"Mar 29, 2020",,2017,12592.0520597333
IBRD only,,"Mar 30, 2020",,2017,12592.0520597333
IBRD only,,"Mar 31, 2020",,2017,12592.0520597333
IBRD only,,"Apr 1, 2020",,2017,12592.0520597333
IBRD only,,"Apr 2, 2020",,2017,12592.0520597333
IBRD only,,"Apr 3, 2020",,2017,12592.0520597333
IBRD only,,"Apr 4, 2020",,2017,12592.0520597333
IBRD only,,"Apr 5, 2020",,2017,12592.0520597333
IBRD only,,"Apr 6, 2020",,2017,12592.0520597333
IBRD only,,"Apr 7, 2020",,2017,12592.0520597333
IBRD only,,"Apr 8, 2020",,2017,12592.0520597333
IBRD only,,"Apr 9, 2020",,2017,12592.0520597333
IBRD only,,"Apr 10, 2020",,2017,12592.0520597333
IBRD only,,"Apr 11, 2020",,2017,12592.0520597333
IBRD only,,"Apr 12, 2020",,2017,12592.0520597333
IBRD only,,"Apr 13, 2020",,2017,12592.0520597333
IBRD only,,"Apr 14, 2020",,2017,12592.0520597333
IBRD only,,"Apr 15, 2020",,2017,12592.0520597333
IBRD only,,"Apr 16, 2020",,2017,12592.0520597333
IBRD only,,"Apr 17, 2020",,2017,12592.0520597333
IBRD only,,"Apr 18, 2020",,2017,12592.0520597333
IBRD only,,"Apr 19, 2020",,2017,12592.0520597333
IBRD only,,"Apr 20, 2020",,2017,12592.0520597333
IBRD only,,"Apr 21, 2020",,2017,12592.0520597333
IBRD only,,"Apr 22, 2020",,2017,12592.0520597333
IBRD only,,"Apr 23, 2020",,2017,12592.0520597333
IBRD only,,"Apr 24, 2020",,2017,12592.0520597333
IBRD only,,"Apr 25, 2020",,2017,12592.0520597333
IBRD only,,"Apr 26, 2020",,2017,12592.0520597333
IBRD only,,"Apr 27, 2020",,2017,12592.0520597333
IBRD only,,"Apr 28, 2020",,2017,12592.0520597333
IBRD only,,"Apr 29, 2020",,2017,12592.0520597333
IBRD only,,"Apr 30, 2020",,2017,12592.0520597333
IBRD only,,"May 1, 2020",,2017,12592.0520597333
IBRD only,,"May 2, 2020",,2017,12592.0520597333
IBRD only,,"May 3, 2020",,2017,12592.0520597333
IBRD only,,"May 4, 2020",,2017,12592.0520597333
IBRD only,,"May 5, 2020",,2017,12592.0520597333
IBRD only,,"May 6, 2020",,2017,12592.0520597333
IBRD only,,"May 7, 2020",,2017,12592.0520597333
IDA & IBRD total,,"Dec 31, 2019",,2017,10262.7073568655
IDA & IBRD total,,"Jan 1, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 2, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 3, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 4, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 5, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 6, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 7, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 8, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 9, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 10, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 11, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 12, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 13, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 14, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 15, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 16, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 17, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 18, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 19, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 20, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 21, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 22, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 23, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 24, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 25, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 26, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 27, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 28, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 29, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 30, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Jan 31, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 1, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 2, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 3, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 4, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 5, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 6, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 7, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 8, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 9, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 10, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 11, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 12, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 13, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 14, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 15, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 16, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 17, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 18, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 19, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 20, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 21, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 22, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 23, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 24, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 25, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 26, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 27, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 28, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Feb 29, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 1, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 2, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 3, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 4, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 5, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 6, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 7, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 8, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 9, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 10, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 11, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 12, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 13, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 14, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 15, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 16, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 17, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 18, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 19, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 20, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 21, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 22, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 23, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 24, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 25, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 26, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 27, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 28, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 29, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 30, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Mar 31, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 1, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 2, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 3, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 4, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 5, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 6, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 7, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 8, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 9, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 10, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 11, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 12, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 13, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 14, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 15, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 16, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 17, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 18, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 19, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 20, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 21, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 22, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 23, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 24, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 25, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 26, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 27, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 28, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 29, 2020",,2017,10262.7073568655
IDA & IBRD total,,"Apr 30, 2020",,2017,10262.7073568655
IDA & IBRD total,,"May 1, 2020",,2017,10262.7073568655
IDA & IBRD total,,"May 2, 2020",,2017,10262.7073568655
IDA & IBRD total,,"May 3, 2020",,2017,10262.7073568655
IDA & IBRD total,,"May 4, 2020",,2017,10262.7073568655
IDA & IBRD total,,"May 5, 2020",,2017,10262.7073568655
IDA & IBRD total,,"May 6, 2020",,2017,10262.7073568655
IDA & IBRD total,,"May 7, 2020",,2017,10262.7073568655
IDA blend,,"Dec 31, 2019",,2017,4885.77230117524
IDA blend,,"Jan 1, 2020",,2017,4885.77230117524
IDA blend,,"Jan 2, 2020",,2017,4885.77230117524
IDA blend,,"Jan 3, 2020",,2017,4885.77230117524
IDA blend,,"Jan 4, 2020",,2017,4885.77230117524
IDA blend,,"Jan 5, 2020",,2017,4885.77230117524
