Entity,Code,Date,Contact tracing (OxBSG) (Contract tracing)
Sierra Leone,SLE,"Apr 30, 2020",2
Singapore,SGP,"Jan 23, 2020",2
Singapore,SGP,"Jan 24, 2020",2
Singapore,SGP,"Jan 25, 2020",2
Singapore,SGP,"Jan 26, 2020",2
Singapore,SGP,"Jan 27, 2020",2
Singapore,SGP,"Jan 28, 2020",2
Singapore,SGP,"Jan 29, 2020",2
Singapore,SGP,"Jan 30, 2020",2
Singapore,SGP,"Jan 31, 2020",2
Singapore,SGP,"Feb 1, 2020",2
Singapore,SGP,"Feb 2, 2020",2
Singapore,SGP,"Feb 3, 2020",2
Singapore,SGP,"Feb 4, 2020",2
Singapore,SGP,"Feb 5, 2020",2
Singapore,SGP,"Feb 6, 2020",2
Singapore,SGP,"Feb 7, 2020",2
Singapore,SGP,"Feb 8, 2020",2
Singapore,SGP,"Feb 9, 2020",2
Singapore,SGP,"Feb 10, 2020",2
Singapore,SGP,"Feb 11, 2020",2
Singapore,SGP,"Feb 12, 2020",2
Singapore,SGP,"Feb 13, 2020",2
Singapore,SGP,"Feb 14, 2020",2
Singapore,SGP,"Feb 15, 2020",2
Singapore,SGP,"Feb 16, 2020",2
Singapore,SGP,"Feb 17, 2020",2
Singapore,SGP,"Feb 18, 2020",2
Singapore,SGP,"Feb 19, 2020",2
Singapore,SGP,"Feb 20, 2020",2
Singapore,SGP,"Feb 21, 2020",2
Singapore,SGP,"Feb 22, 2020",2
Singapore,SGP,"Feb 23, 2020",2
Singapore,SGP,"Feb 24, 2020",2
Singapore,SGP,"Feb 25, 2020",2
Singapore,SGP,"Feb 26, 2020",2
Singapore,SGP,"Feb 27, 2020",2
Singapore,SGP,"Feb 28, 2020",2
Singapore,SGP,"Feb 29, 2020",2
Singapore,SGP,"Mar 1, 2020",2
Singapore,SGP,"Mar 2, 2020",2
Singapore,SGP,"Mar 3, 2020",2
Singapore,SGP,"Mar 4, 2020",2
Singapore,SGP,"Mar 5, 2020",2
Singapore,SGP,"Mar 6, 2020",2
Singapore,SGP,"Mar 7, 2020",2
Singapore,SGP,"Mar 8, 2020",2
Singapore,SGP,"Mar 9, 2020",2
Singapore,SGP,"Mar 10, 2020",2
Singapore,SGP,"Mar 11, 2020",2
Singapore,SGP,"Mar 12, 2020",2
Singapore,SGP,"Mar 13, 2020",2
Singapore,SGP,"Mar 14, 2020",2
Singapore,SGP,"Mar 15, 2020",2
Singapore,SGP,"Mar 16, 2020",2
Singapore,SGP,"Mar 17, 2020",2
Singapore,SGP,"Mar 18, 2020",2
Singapore,SGP,"Mar 19, 2020",2
Singapore,SGP,"Mar 20, 2020",2
Singapore,SGP,"Mar 21, 2020",2
Singapore,SGP,"Mar 22, 2020",2
Singapore,SGP,"Mar 23, 2020",2
Singapore,SGP,"Mar 24, 2020",2
Singapore,SGP,"Mar 25, 2020",2
Singapore,SGP,"Mar 26, 2020",2
Singapore,SGP,"Mar 27, 2020",2
Singapore,SGP,"Mar 28, 2020",2
Singapore,SGP,"Mar 29, 2020",2
Singapore,SGP,"Mar 30, 2020",2
Singapore,SGP,"Mar 31, 2020",2
Singapore,SGP,"Apr 1, 2020",2
Singapore,SGP,"Apr 2, 2020",2
Singapore,SGP,"Apr 3, 2020",2
Singapore,SGP,"Apr 4, 2020",2
Singapore,SGP,"Apr 5, 2020",2
Singapore,SGP,"Apr 6, 2020",2
Singapore,SGP,"Apr 7, 2020",2
Singapore,SGP,"Apr 8, 2020",2
Singapore,SGP,"Apr 9, 2020",2
Singapore,SGP,"Apr 10, 2020",2
Singapore,SGP,"Apr 11, 2020",2
Singapore,SGP,"Apr 12, 2020",2
Singapore,SGP,"Apr 13, 2020",2
Singapore,SGP,"Apr 14, 2020",2
Singapore,SGP,"Apr 15, 2020",2
Singapore,SGP,"Apr 16, 2020",2
Singapore,SGP,"Apr 17, 2020",2
Singapore,SGP,"Apr 18, 2020",2
Singapore,SGP,"Apr 19, 2020",2
Singapore,SGP,"Apr 20, 2020",2
Singapore,SGP,"Apr 21, 2020",2
Singapore,SGP,"Apr 22, 2020",2
Singapore,SGP,"Apr 23, 2020",2
Singapore,SGP,"Apr 24, 2020",2
Singapore,SGP,"Apr 25, 2020",2
Singapore,SGP,"Apr 26, 2020",2
Singapore,SGP,"Apr 27, 2020",2
Singapore,SGP,"Apr 28, 2020",2
Singapore,SGP,"Apr 29, 2020",2
Singapore,SGP,"Apr 30, 2020",2
Singapore,SGP,"May 1, 2020",2
Singapore,SGP,"May 2, 2020",2
Singapore,SGP,"May 3, 2020",2
Singapore,SGP,"May 4, 2020",2
Slovakia,SVK,"Jan 1, 2020",2
Slovakia,SVK,"Jan 2, 2020",2
Slovakia,SVK,"Jan 3, 2020",2
Slovakia,SVK,"Jan 4, 2020",2
Slovakia,SVK,"Jan 5, 2020",2
Slovakia,SVK,"Jan 6, 2020",2
Slovakia,SVK,"Jan 7, 2020",2
Slovakia,SVK,"Jan 8, 2020",2
Slovakia,SVK,"Jan 9, 2020",2
Slovakia,SVK,"Jan 10, 2020",2
Slovakia,SVK,"Jan 11, 2020",2
Slovakia,SVK,"Jan 12, 2020",2
Slovakia,SVK,"Jan 13, 2020",2
Slovakia,SVK,"Jan 14, 2020",2
Slovakia,SVK,"Jan 15, 2020",2
Slovakia,SVK,"Jan 16, 2020",2
Slovakia,SVK,"Jan 17, 2020",2
Slovakia,SVK,"Jan 18, 2020",2
Slovakia,SVK,"Jan 19, 2020",2
Slovakia,SVK,"Jan 20, 2020",2
Slovakia,SVK,"Jan 21, 2020",2
Slovakia,SVK,"Jan 22, 2020",2
Slovakia,SVK,"Jan 23, 2020",2
Slovakia,SVK,"Jan 24, 2020",2
Slovakia,SVK,"Jan 25, 2020",2
Slovakia,SVK,"Jan 26, 2020",2
Slovakia,SVK,"Jan 27, 2020",2
Slovakia,SVK,"Jan 28, 2020",2
Slovakia,SVK,"Jan 29, 2020",2
Slovakia,SVK,"Jan 30, 2020",2
Slovakia,SVK,"Jan 31, 2020",2
Slovakia,SVK,"Feb 1, 2020",2
Slovakia,SVK,"Feb 2, 2020",2
Slovakia,SVK,"Feb 3, 2020",2
Slovakia,SVK,"Feb 4, 2020",2
Slovakia,SVK,"Feb 5, 2020",2
Slovakia,SVK,"Feb 6, 2020",2
Slovakia,SVK,"Feb 7, 2020",2
Slovakia,SVK,"Feb 8, 2020",2
Slovakia,SVK,"Feb 9, 2020",2
Slovakia,SVK,"Feb 10, 2020",2
Slovakia,SVK,"Feb 11, 2020",2
Slovakia,SVK,"Feb 12, 2020",2
Slovakia,SVK,"Feb 13, 2020",2
Slovakia,SVK,"Feb 14, 2020",2
Slovakia,SVK,"Feb 15, 2020",2
Slovakia,SVK,"Feb 16, 2020",2
Slovakia,SVK,"Feb 17, 2020",2
Slovakia,SVK,"Feb 18, 2020",2
Slovakia,SVK,"Feb 19, 2020",2
Slovakia,SVK,"Feb 20, 2020",2
Slovakia,SVK,"Feb 21, 2020",2
Slovakia,SVK,"Feb 22, 2020",2
Slovakia,SVK,"Feb 23, 2020",2
Slovakia,SVK,"Feb 24, 2020",2
Slovakia,SVK,"Feb 25, 2020",2
Slovakia,SVK,"Feb 26, 2020",2
Slovakia,SVK,"Feb 27, 2020",2
Slovakia,SVK,"Feb 28, 2020",2
Slovakia,SVK,"Feb 29, 2020",2
Slovakia,SVK,"Mar 1, 2020",2
Slovakia,SVK,"Mar 2, 2020",2
Slovakia,SVK,"Mar 3, 2020",2
Slovakia,SVK,"Mar 4, 2020",2
Slovakia,SVK,"Mar 5, 2020",2
Slovakia,SVK,"Mar 6, 2020",2
Slovakia,SVK,"Mar 7, 2020",2
Slovakia,SVK,"Mar 8, 2020",2
Slovakia,SVK,"Mar 9, 2020",2
Slovakia,SVK,"Mar 10, 2020",2
Slovakia,SVK,"Mar 11, 2020",2
Slovakia,SVK,"Mar 12, 2020",2
Slovakia,SVK,"Mar 13, 2020",2
Slovakia,SVK,"Mar 14, 2020",2
Slovakia,SVK,"Mar 15, 2020",2
Slovakia,SVK,"Mar 16, 2020",2
Slovakia,SVK,"Mar 17, 2020",2
Slovakia,SVK,"Mar 18, 2020",2
Slovakia,SVK,"Mar 19, 2020",2
Slovakia,SVK,"Mar 20, 2020",2
Slovakia,SVK,"Mar 21, 2020",2
Slovakia,SVK,"Mar 22, 2020",2
Slovakia,SVK,"Mar 23, 2020",2
Slovakia,SVK,"Mar 24, 2020",2
Slovakia,SVK,"Mar 25, 2020",2
Slovakia,SVK,"Mar 26, 2020",2
Slovakia,SVK,"Mar 27, 2020",2
Slovakia,SVK,"Mar 28, 2020",2
Slovakia,SVK,"Mar 29, 2020",2
Slovakia,SVK,"Mar 30, 2020",2
Slovakia,SVK,"Mar 31, 2020",2
Slovakia,SVK,"Apr 1, 2020",2
Slovakia,SVK,"Apr 2, 2020",2
Slovakia,SVK,"Apr 3, 2020",2
Slovakia,SVK,"Apr 4, 2020",2
Slovakia,SVK,"Apr 5, 2020",2
Slovakia,SVK,"Apr 6, 2020",2
Slovakia,SVK,"Apr 7, 2020",2
Slovakia,SVK,"Apr 8, 2020",2
Slovakia,SVK,"Apr 9, 2020",2
Slovakia,SVK,"Apr 10, 2020",2
Slovakia,SVK,"Apr 11, 2020",2
Slovakia,SVK,"Apr 12, 2020",2
Slovakia,SVK,"Apr 13, 2020",2
Slovakia,SVK,"Apr 14, 2020",2
Slovakia,SVK,"Apr 15, 2020",2
Slovakia,SVK,"Apr 16, 2020",2
Slovenia,SVN,"Mar 4, 2020",1
Slovenia,SVN,"Mar 5, 2020",1
Slovenia,SVN,"Mar 6, 2020",1
Slovenia,SVN,"Mar 7, 2020",1
Slovenia,SVN,"Mar 8, 2020",1
Slovenia,SVN,"Mar 9, 2020",1
Slovenia,SVN,"Mar 10, 2020",1
Slovenia,SVN,"Mar 11, 2020",1
Slovenia,SVN,"Mar 12, 2020",1
Slovenia,SVN,"Mar 13, 2020",1
Slovenia,SVN,"Mar 14, 2020",1
Slovenia,SVN,"Mar 15, 2020",1
Slovenia,SVN,"Mar 16, 2020",1
Slovenia,SVN,"Mar 17, 2020",1
Slovenia,SVN,"Mar 18, 2020",1
Slovenia,SVN,"Mar 19, 2020",1
Slovenia,SVN,"Mar 20, 2020",1
Slovenia,SVN,"Mar 21, 2020",1
Slovenia,SVN,"Mar 22, 2020",1
Slovenia,SVN,"Mar 23, 2020",1
Slovenia,SVN,"Mar 24, 2020",1
Slovenia,SVN,"Mar 25, 2020",1
Slovenia,SVN,"Mar 26, 2020",1
Slovenia,SVN,"Mar 27, 2020",1
Slovenia,SVN,"Mar 28, 2020",1
Slovenia,SVN,"Mar 29, 2020",1
Slovenia,SVN,"Mar 30, 2020",1
Slovenia,SVN,"Mar 31, 2020",1
Slovenia,SVN,"Apr 1, 2020",1
Slovenia,SVN,"Apr 2, 2020",1
Slovenia,SVN,"Apr 3, 2020",1
Slovenia,SVN,"Apr 4, 2020",1
Slovenia,SVN,"Apr 5, 2020",1
Slovenia,SVN,"Apr 6, 2020",1
Slovenia,SVN,"Apr 7, 2020",1
Slovenia,SVN,"Apr 8, 2020",1
Slovenia,SVN,"Apr 9, 2020",1
Slovenia,SVN,"Apr 10, 2020",1
Slovenia,SVN,"Apr 11, 2020",1
Slovenia,SVN,"Apr 12, 2020",1
Slovenia,SVN,"Apr 13, 2020",1
Slovenia,SVN,"Apr 14, 2020",1
Slovenia,SVN,"Apr 15, 2020",1
Slovenia,SVN,"Apr 16, 2020",1
Slovenia,SVN,"Apr 17, 2020",1
Slovenia,SVN,"Apr 18, 2020",1
Slovenia,SVN,"Apr 19, 2020",1
Slovenia,SVN,"Apr 20, 2020",1
Slovenia,SVN,"Apr 21, 2020",1
Slovenia,SVN,"Apr 22, 2020",1
Slovenia,SVN,"Apr 23, 2020",1
Slovenia,SVN,"Apr 24, 2020",1
Slovenia,SVN,"Apr 25, 2020",1
Slovenia,SVN,"Apr 26, 2020",1
Slovenia,SVN,"Apr 27, 2020",1
Slovenia,SVN,"Apr 28, 2020",1
Slovenia,SVN,"Apr 29, 2020",1
Slovenia,SVN,"Apr 30, 2020",1
South Africa,ZAF,"Mar 7, 2020",2
South Africa,ZAF,"Mar 8, 2020",2
South Africa,ZAF,"Mar 9, 2020",2
South Africa,ZAF,"Mar 10, 2020",2
South Africa,ZAF,"Mar 11, 2020",2
South Africa,ZAF,"Mar 12, 2020",2
South Africa,ZAF,"Mar 13, 2020",2
South Africa,ZAF,"Mar 14, 2020",2
South Africa,ZAF,"Mar 15, 2020",2
South Africa,ZAF,"Mar 16, 2020",2
South Africa,ZAF,"Mar 17, 2020",2
South Africa,ZAF,"Mar 18, 2020",2
South Africa,ZAF,"Mar 19, 2020",2
South Africa,ZAF,"Mar 20, 2020",2
South Africa,ZAF,"Mar 21, 2020",2
South Africa,ZAF,"Mar 22, 2020",2
South Africa,ZAF,"Mar 23, 2020",2
South Africa,ZAF,"Mar 24, 2020",2
South Africa,ZAF,"Mar 25, 2020",2
South Africa,ZAF,"Mar 26, 2020",2
South Africa,ZAF,"Mar 27, 2020",2
South Africa,ZAF,"Mar 28, 2020",2
South Africa,ZAF,"Mar 29, 2020",2
South Africa,ZAF,"Mar 30, 2020",2
South Africa,ZAF,"Mar 31, 2020",2
South Africa,ZAF,"Apr 1, 2020",2
South Africa,ZAF,"Apr 2, 2020",2
South Africa,ZAF,"Apr 3, 2020",2
South Africa,ZAF,"Apr 4, 2020",2
South Africa,ZAF,"Apr 5, 2020",2
South Africa,ZAF,"Apr 6, 2020",2
South Africa,ZAF,"Apr 7, 2020",2
South Africa,ZAF,"Apr 8, 2020",2
South Africa,ZAF,"Apr 9, 2020",2
South Africa,ZAF,"Apr 10, 2020",2
South Africa,ZAF,"Apr 11, 2020",2
South Africa,ZAF,"Apr 12, 2020",2
South Africa,ZAF,"Apr 13, 2020",2
South Africa,ZAF,"Apr 14, 2020",2
South Africa,ZAF,"Apr 15, 2020",2
South Africa,ZAF,"Apr 16, 2020",2
South Africa,ZAF,"Apr 17, 2020",2
South Africa,ZAF,"Apr 18, 2020",2
South Africa,ZAF,"Apr 19, 2020",2
South Africa,ZAF,"Apr 20, 2020",2
South Africa,ZAF,"Apr 21, 2020",2
South Africa,ZAF,"Apr 22, 2020",2
South Africa,ZAF,"Apr 23, 2020",2
South Africa,ZAF,"Apr 24, 2020",2
South Africa,ZAF,"Apr 25, 2020",2
South Africa,ZAF,"Apr 26, 2020",2
South Africa,ZAF,"Apr 27, 2020",2
South Africa,ZAF,"Apr 28, 2020",2
South Africa,ZAF,"Apr 29, 2020",2
South Africa,ZAF,"Apr 30, 2020",2
South Korea,KOR,"Jan 29, 2020",1
South Korea,KOR,"Jan 30, 2020",1
South Korea,KOR,"Jan 31, 2020",1
South Korea,KOR,"Feb 1, 2020",1
South Korea,KOR,"Feb 2, 2020",1
South Korea,KOR,"Feb 3, 2020",1
South Korea,KOR,"Feb 4, 2020",1
South Korea,KOR,"Feb 5, 2020",1
South Korea,KOR,"Feb 6, 2020",1
South Korea,KOR,"Feb 7, 2020",1
South Korea,KOR,"Feb 8, 2020",1
South Korea,KOR,"Feb 9, 2020",1
South Korea,KOR,"Feb 10, 2020",1
South Korea,KOR,"Feb 11, 2020",2
South Korea,KOR,"Feb 12, 2020",2
South Korea,KOR,"Feb 13, 2020",2
South Korea,KOR,"Feb 14, 2020",2
South Korea,KOR,"Feb 15, 2020",2
South Korea,KOR,"Feb 16, 2020",2
South Korea,KOR,"Feb 17, 2020",2
South Korea,KOR,"Feb 18, 2020",2
South Korea,KOR,"Feb 19, 2020",2
South Korea,KOR,"Feb 20, 2020",2
South Korea,KOR,"Feb 21, 2020",2
South Korea,KOR,"Feb 22, 2020",2
South Korea,KOR,"Feb 23, 2020",2
South Korea,KOR,"Feb 24, 2020",2
South Korea,KOR,"Feb 25, 2020",2
South Korea,KOR,"Feb 26, 2020",2
South Korea,KOR,"Feb 27, 2020",2
South Korea,KOR,"Feb 28, 2020",2
South Korea,KOR,"Feb 29, 2020",2
South Korea,KOR,"Mar 1, 2020",2
South Korea,KOR,"Mar 2, 2020",2
South Korea,KOR,"Mar 3, 2020",2
South Korea,KOR,"Mar 4, 2020",2
South Korea,KOR,"Mar 5, 2020",2
South Korea,KOR,"Mar 6, 2020",2
South Korea,KOR,"Mar 7, 2020",2
South Korea,KOR,"Mar 8, 2020",2
South Korea,KOR,"Mar 9, 2020",2
South Korea,KOR,"Mar 10, 2020",2
South Korea,KOR,"Mar 11, 2020",2
South Korea,KOR,"Mar 12, 2020",2
South Korea,KOR,"Mar 13, 2020",2
South Korea,KOR,"Mar 14, 2020",2
South Korea,KOR,"Mar 15, 2020",2
South Korea,KOR,"Mar 16, 2020",2
South Korea,KOR,"Mar 17, 2020",2
South Korea,KOR,"Mar 18, 2020",2
South Korea,KOR,"Mar 19, 2020",2
South Korea,KOR,"Mar 20, 2020",2
South Korea,KOR,"Mar 21, 2020",2
South Korea,KOR,"Mar 22, 2020",2
South Korea,KOR,"Mar 23, 2020",2
South Korea,KOR,"Mar 24, 2020",2
South Korea,KOR,"Mar 25, 2020",2
South Korea,KOR,"Mar 26, 2020",2
South Korea,KOR,"Mar 27, 2020",2
South Korea,KOR,"Mar 28, 2020",2
South Korea,KOR,"Mar 29, 2020",2
South Korea,KOR,"Mar 30, 2020",2
South Korea,KOR,"Mar 31, 2020",2
South Korea,KOR,"Apr 1, 2020",2
South Korea,KOR,"Apr 2, 2020",2
South Korea,KOR,"Apr 3, 2020",2
South Korea,KOR,"Apr 4, 2020",2
South Korea,KOR,"Apr 5, 2020",2
South Korea,KOR,"Apr 6, 2020",2
South Korea,KOR,"Apr 7, 2020",2
South Korea,KOR,"Apr 8, 2020",2
South Korea,KOR,"Apr 9, 2020",2
South Korea,KOR,"Apr 10, 2020",2
South Korea,KOR,"Apr 11, 2020",2
South Korea,KOR,"Apr 12, 2020",2
South Korea,KOR,"Apr 13, 2020",2
South Korea,KOR,"Apr 14, 2020",2
South Korea,KOR,"Apr 15, 2020",2
South Korea,KOR,"Apr 16, 2020",2
South Korea,KOR,"Apr 17, 2020",2
South Korea,KOR,"Apr 18, 2020",2
South Korea,KOR,"Apr 19, 2020",2
South Korea,KOR,"Apr 20, 2020",2
South Korea,KOR,"Apr 21, 2020",2
South Korea,KOR,"Apr 22, 2020",2
South Korea,KOR,"Apr 23, 2020",2
South Korea,KOR,"Apr 24, 2020",2
South Korea,KOR,"Apr 25, 2020",2
South Korea,KOR,"Apr 26, 2020",2
South Korea,KOR,"Apr 27, 2020",2
South Korea,KOR,"Apr 28, 2020",2
South Korea,KOR,"Apr 29, 2020",2
South Korea,KOR,"Apr 30, 2020",2
South Sudan,SSD,"Apr 5, 2020",1
South Sudan,SSD,"Apr 6, 2020",1
South Sudan,SSD,"Apr 7, 2020",1
South Sudan,SSD,"Apr 8, 2020",1
South Sudan,SSD,"Apr 9, 2020",1
South Sudan,SSD,"Apr 10, 2020",1
South Sudan,SSD,"Apr 11, 2020",1
South Sudan,SSD,"Apr 12, 2020",1
South Sudan,SSD,"Apr 13, 2020",1
South Sudan,SSD,"Apr 14, 2020",1
South Sudan,SSD,"Apr 15, 2020",1
South Sudan,SSD,"Apr 16, 2020",1
South Sudan,SSD,"Apr 17, 2020",1
South Sudan,SSD,"Apr 18, 2020",1
South Sudan,SSD,"Apr 19, 2020",1
South Sudan,SSD,"Apr 20, 2020",1
South Sudan,SSD,"Apr 21, 2020",1
South Sudan,SSD,"Apr 22, 2020",1
South Sudan,SSD,"Apr 23, 2020",1
South Sudan,SSD,"Apr 24, 2020",1
South Sudan,SSD,"Apr 25, 2020",1
South Sudan,SSD,"Apr 26, 2020",1
South Sudan,SSD,"Apr 27, 2020",1
South Sudan,SSD,"Apr 28, 2020",1
South Sudan,SSD,"Apr 29, 2020",1
South Sudan,SSD,"Apr 30, 2020",1
South Sudan,SSD,"May 1, 2020",1
South Sudan,SSD,"May 2, 2020",1
South Sudan,SSD,"May 3, 2020",1
South Sudan,SSD,"May 4, 2020",1
South Sudan,SSD,"May 5, 2020",1
South Sudan,SSD,"May 6, 2020",1
Spain,ESP,"Jan 31, 2020",1
Spain,ESP,"Feb 1, 2020",1
Spain,ESP,"Feb 2, 2020",1
Spain,ESP,"Feb 3, 2020",1
Spain,ESP,"Feb 4, 2020",1
Spain,ESP,"Feb 5, 2020",1
Spain,ESP,"Feb 6, 2020",1
Spain,ESP,"Feb 7, 2020",1
Spain,ESP,"Feb 8, 2020",1
Spain,ESP,"Feb 9, 2020",1
Spain,ESP,"Feb 10, 2020",1
Spain,ESP,"Feb 11, 2020",1
Spain,ESP,"Feb 12, 2020",1
Spain,ESP,"Feb 13, 2020",1
Spain,ESP,"Feb 14, 2020",1
Spain,ESP,"Feb 15, 2020",1
Spain,ESP,"Feb 16, 2020",1
Spain,ESP,"Feb 17, 2020",1
Spain,ESP,"Feb 18, 2020",1
Spain,ESP,"Feb 19, 2020",1
Spain,ESP,"Feb 20, 2020",1
Spain,ESP,"Feb 21, 2020",1
Spain,ESP,"Feb 22, 2020",1
Spain,ESP,"Feb 23, 2020",1
Spain,ESP,"Feb 24, 2020",1
Spain,ESP,"Feb 25, 2020",1
Spain,ESP,"Feb 26, 2020",1
Spain,ESP,"Feb 27, 2020",1
Spain,ESP,"Feb 28, 2020",1
Spain,ESP,"Feb 29, 2020",1
Spain,ESP,"Mar 1, 2020",1
Spain,ESP,"Mar 2, 2020",1
Spain,ESP,"Mar 3, 2020",1
Spain,ESP,"Mar 4, 2020",1
Spain,ESP,"Mar 5, 2020",1
Spain,ESP,"Mar 6, 2020",1
Spain,ESP,"Mar 7, 2020",1
Spain,ESP,"Mar 8, 2020",1
Spain,ESP,"Mar 9, 2020",1
Spain,ESP,"Mar 10, 2020",1
Spain,ESP,"Mar 11, 2020",1
Spain,ESP,"Mar 12, 2020",1
Spain,ESP,"Mar 13, 2020",1
Spain,ESP,"Mar 14, 2020",1
Spain,ESP,"Mar 15, 2020",1
Spain,ESP,"Mar 16, 2020",1
Spain,ESP,"Mar 17, 2020",1
Spain,ESP,"Mar 18, 2020",1
Spain,ESP,"Mar 19, 2020",1
Spain,ESP,"Mar 20, 2020",1
Spain,ESP,"Mar 21, 2020",1
Spain,ESP,"Mar 22, 2020",1
Spain,ESP,"Mar 23, 2020",1
Spain,ESP,"Mar 24, 2020",1
Spain,ESP,"Mar 25, 2020",1
Spain,ESP,"Mar 26, 2020",1
Spain,ESP,"Mar 27, 2020",1
Spain,ESP,"Mar 28, 2020",1
Spain,ESP,"Mar 29, 2020",1
Spain,ESP,"Mar 30, 2020",1
Spain,ESP,"Mar 31, 2020",1
Spain,ESP,"Apr 1, 2020",1
Spain,ESP,"Apr 2, 2020",1
Spain,ESP,"Apr 3, 2020",1
Spain,ESP,"Apr 4, 2020",1
Spain,ESP,"Apr 5, 2020",1
Spain,ESP,"Apr 6, 2020",1
Spain,ESP,"Apr 7, 2020",1
Spain,ESP,"Apr 8, 2020",1
Spain,ESP,"Apr 9, 2020",1
Spain,ESP,"Apr 10, 2020",1
Spain,ESP,"Apr 11, 2020",1
Spain,ESP,"Apr 12, 2020",1
Spain,ESP,"Apr 13, 2020",1
Spain,ESP,"Apr 14, 2020",1
Spain,ESP,"Apr 15, 2020",1
Spain,ESP,"Apr 16, 2020",1
Spain,ESP,"Apr 17, 2020",1
Spain,ESP,"Apr 18, 2020",1
Spain,ESP,"Apr 19, 2020",1
Spain,ESP,"Apr 20, 2020",1
Spain,ESP,"Apr 21, 2020",1
Spain,ESP,"Apr 22, 2020",1
Spain,ESP,"Apr 23, 2020",1
Sri Lanka,LKA,"Feb 6, 2020",2
Sri Lanka,LKA,"Feb 7, 2020",2
Sri Lanka,LKA,"Feb 8, 2020",2
Sri Lanka,LKA,"Feb 9, 2020",2
Sri Lanka,LKA,"Feb 10, 2020",2
Sri Lanka,LKA,"Feb 11, 2020",2
Sri Lanka,LKA,"Feb 12, 2020",2
Sri Lanka,LKA,"Feb 13, 2020",2
Sri Lanka,LKA,"Feb 14, 2020",2
Sri Lanka,LKA,"Feb 15, 2020",2
Sri Lanka,LKA,"Feb 16, 2020",2
Sri Lanka,LKA,"Feb 17, 2020",2
Sri Lanka,LKA,"Feb 18, 2020",2
Sri Lanka,LKA,"Feb 19, 2020",2
Sri Lanka,LKA,"Feb 20, 2020",2
Sri Lanka,LKA,"Feb 21, 2020",2
Sri Lanka,LKA,"Feb 22, 2020",2
Sri Lanka,LKA,"Feb 23, 2020",2
Sri Lanka,LKA,"Feb 24, 2020",2
Sri Lanka,LKA,"Feb 25, 2020",2
Sri Lanka,LKA,"Feb 26, 2020",2
Sri Lanka,LKA,"Feb 27, 2020",2
Sri Lanka,LKA,"Feb 28, 2020",2
Sri Lanka,LKA,"Feb 29, 2020",2
Sri Lanka,LKA,"Mar 1, 2020",2
Sri Lanka,LKA,"Mar 2, 2020",2
Sri Lanka,LKA,"Mar 3, 2020",2
Sri Lanka,LKA,"Mar 4, 2020",2
Sri Lanka,LKA,"Mar 5, 2020",2
Sri Lanka,LKA,"Mar 6, 2020",2
Sri Lanka,LKA,"Mar 7, 2020",2
Sri Lanka,LKA,"Mar 8, 2020",2
Sri Lanka,LKA,"Mar 9, 2020",2
Sri Lanka,LKA,"Mar 10, 2020",2
Sri Lanka,LKA,"Mar 11, 2020",2
Sri Lanka,LKA,"Mar 12, 2020",2
Sri Lanka,LKA,"Mar 13, 2020",2
Sri Lanka,LKA,"Mar 14, 2020",2
Sri Lanka,LKA,"Mar 15, 2020",2
Sri Lanka,LKA,"Mar 16, 2020",2
Sri Lanka,LKA,"Mar 17, 2020",2
Sri Lanka,LKA,"Mar 18, 2020",2
Sri Lanka,LKA,"Mar 19, 2020",2
Sri Lanka,LKA,"Mar 20, 2020",2
Sri Lanka,LKA,"Mar 21, 2020",2
Sri Lanka,LKA,"Mar 22, 2020",2
Sri Lanka,LKA,"Mar 23, 2020",2
Sri Lanka,LKA,"Mar 24, 2020",2
Sri Lanka,LKA,"Mar 25, 2020",2
Sri Lanka,LKA,"Mar 26, 2020",2
Sri Lanka,LKA,"Mar 27, 2020",2
Sri Lanka,LKA,"Mar 28, 2020",2
Sri Lanka,LKA,"Mar 29, 2020",2
Sri Lanka,LKA,"Mar 30, 2020",2
Sri Lanka,LKA,"Mar 31, 2020",2
Sri Lanka,LKA,"Apr 1, 2020",2
Sri Lanka,LKA,"Apr 2, 2020",2
Sri Lanka,LKA,"Apr 3, 2020",2
Sri Lanka,LKA,"Apr 4, 2020",2
Sri Lanka,LKA,"Apr 5, 2020",2
Sri Lanka,LKA,"Apr 6, 2020",2
Sri Lanka,LKA,"Apr 7, 2020",2
Sri Lanka,LKA,"Apr 8, 2020",2
Swaziland,SWZ,"Feb 29, 2020",1
Swaziland,SWZ,"Mar 1, 2020",1
Swaziland,SWZ,"Mar 2, 2020",1
Swaziland,SWZ,"Mar 3, 2020",1
Swaziland,SWZ,"Mar 4, 2020",1
Swaziland,SWZ,"Mar 5, 2020",1
Swaziland,SWZ,"Mar 6, 2020",1
Swaziland,SWZ,"Mar 7, 2020",1
Swaziland,SWZ,"Mar 8, 2020",1
Swaziland,SWZ,"Mar 9, 2020",1
Swaziland,SWZ,"Mar 10, 2020",1
Swaziland,SWZ,"Mar 11, 2020",1
Swaziland,SWZ,"Mar 12, 2020",1
Swaziland,SWZ,"Mar 13, 2020",1
Swaziland,SWZ,"Mar 14, 2020",1
Swaziland,SWZ,"Mar 15, 2020",1
Swaziland,SWZ,"Mar 16, 2020",1
Swaziland,SWZ,"Mar 17, 2020",1
Swaziland,SWZ,"Mar 18, 2020",1
Swaziland,SWZ,"Mar 19, 2020",1
Swaziland,SWZ,"Mar 20, 2020",1
